baseMean	log2FoldChange	lfcSE	pvalue	padj	Description	Species	Contaminant	xenic	UniProt.KEGG.Terms	UniProt.GO.Biological	UniProt.GO.Cellular	UniProt.GO.Molecular	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.KEGG.Terms	EggNOG.GO.Biological	EggNOG.GO.Cellular	EggNOG.GO.Molecular	EggNOG.Protein.Domains
TR202906|c0_g4_i2	29.5599770193901	0.0272338797419471	0.143680740124909	4.20019249598812e-09	3.15611461122268e-06	tr|R4WML5|R4WML5_RIPPE Zinc carboxypeptidase OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA					Carboxypeptidase		GO:0006508(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0019538(L=3),GO:0043170(L=3),GO:0044238(L=2),GO:0071704(L=2),		GO:0003674(L=0),GO:0003824(L=1),GO:0004180(L=6),GO:0004181(L=7),GO:0005488(L=1),GO:0008233(L=3),GO:0008235(L=6),GO:0008237(L=5),GO:0008238(L=5),GO:0008270(L=6),GO:0016787(L=2),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),GO:0070011(L=4),	PFAM (Peptidase_M14, Propep_M14), SMART (Zn_pept, SIGNAL, TRANS)
TR210280|c0_g1_i2	90.6116717166031	0.0197789586643937	0.141934638474734	1.01666919361577e-08	3.15611461122268e-06				FALSE	NA										
TR272599|c0_g1_i1	71.3786486802458	0.0222567300592261	0.142473419674549	1.2129209659844e-08	3.39091412412821e-06				FALSE	NA										
TR89176|c0_g1_i1	69.6143946489035	0.0178344864085867	0.141565633024583	1.34292502995343e-08	3.65809555901713e-06				FALSE	NA										
TR208800|c1_g6_i1	26.9245233495669	0.0267648084481767	0.143552649254285	1.04000549981882e-08	4.76550627427281e-06				FALSE	NA										
TR243094|c0_g2_i1	71.2323721928186	0.0207476348232925	0.142128483547213	1.39282934693939e-08	5.39048180675546e-06				FALSE	NA										
TR280405|c1_g2_i1	47.944676673179	0.0202335891493019	0.142029851639903	1.1803660092191e-08	5.86397222146533e-06				FALSE	NA										
TR205937|c2_g1_i5	889.753087936806	5.49039027265048	3.86715174630247	2.31699863300939e-08	6.36726324880145e-06				FALSE	NA										
TR204445|c4_g1_i1	17.7252567884815	5.66783053464946	1.4367190875108	8.98544890183007e-09	6.75858836202839e-06				FALSE	NA										
TR253297|c1_g2_i1	167.190295360394	-1.35949092503164	0.294953290742428	2.96018007255515e-08	7.50135650146774e-06	tr|A0A2R7WN51|A0A2R7WN51_ONCFA N-acetyltransferase domain-containing protein OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS011166 PE=4 SV=1	oncopeltus fasciatus	No	FALSE	NA					FR47-like protein		GO:0008150(L=0),GO:0008152(L=1),		GO:0003674(L=0),GO:0003824(L=1),GO:0008080(L=6),GO:0016407(L=5),GO:0016410(L=5),GO:0016740(L=2),GO:0016746(L=3),GO:0016747(L=4),	PFAM (Acetyltransf_1, FR47)
TR199393|c0_g1_i1	37.9162197825815	0.0201795540412364	0.142023402549742	1.84271523063668e-08	8.021728935736e-06				FALSE	NA										
TR199423|c0_g1_i1	82.3216034168647	0.0288982964892423	0.144254961727741	3.639360713325e-08	8.83001484062097e-06				FALSE	NA										
TR284909|c2_g2_i2	121.887503840187	0.0162724374968121	0.141286615114221	3.8051466714834e-08	9.3675419780853e-06				FALSE	NA										
TR45454|c0_g1_i1	98.3047221825322	0.0193781098628415	0.141839640963318	4.83316690412593e-08	1.12540969507751e-05				FALSE	NA										
TR51648|c0_g1_i1	33.8798182429937	0.0284345546497627	0.144018164202879	3.62592661548203e-08	1.34995816357674e-05				FALSE	NA										
TR225540|c2_g1_i2	38.7514955910649	0.0298214587016328	0.144510335218427	3.46109970620937e-08	1.41601689267577e-05				FALSE	NA										
TR237057|c0_g1_i3	452.830623742281	-2.03854634751763	0.485611314995394	6.23491333315417e-08	1.41684571540357e-05				FALSE	NA					Insect cuticle protein				GO:0003674(L=0),GO:0005198(L=1),GO:0005214(L=3),GO:0008010(L=4),GO:0042302(L=2),	PFAM (Chitin_bind_4), SMART (SIGNAL, COIL)
TR257623|c0_g1_i1	68.879603374919	0.0170441061718233	0.141393489090796	5.50604672271406e-08	1.64845674280192e-05				FALSE	NA										
TR208138|c1_g2_i1	115.99236678851	0.023051086352868	0.142527015726081	1.23796112393934e-07	2.6157015278476e-05				FALSE	NA										
TR201990|c1_g1_i1	171.082708880612	0.020242070200397	0.14206876023428	1.96603772918447e-07	2.65668096466159e-05				FALSE	NA										
TR221658|c1_g1_i4	221.691755608394	5.25988868420883	2.60923819115867	2.03922018610362e-07	2.70636482446339e-05				FALSE	NA										
TR103620|c0_g1_i1	21.3469217398896	0.0227197085139678	0.142496815952329	8.21138949616696e-08	2.91349534051051e-05				FALSE	NA										
TR208138|c1_g1_i3	755.212490781543	5.65433808318754	2.74595701623941	1.5208404973791e-07	2.99178661071373e-05				FALSE	NA										
TR216662|c0_g1_i1	9.67945919269284	0.0239692895257373	0.142839566434925	5.57922677210359e-08	3.12961486708705e-05				FALSE	NA										
TR58111|c0_g1_i1	18.2063134637486	0.022878436759247	0.142548041877767	7.63398751835372e-08	3.53741074227949e-05				FALSE	NA										
TR256433|c0_g2_i1	54.1243578817206	0.0202062821523808	0.141982167446507	1.39034588549174e-07	3.61665059461878e-05				FALSE	NA										
TR198852|c1_g3_i2	2.23779464596948	-0.00488689230449153	0.14011732889676	1.16325000714175e-08	3.63620972293761e-05				FALSE	NA										
TR210393|c7_g1_i1	352.42705344106	5.74437345190616	2.948055013953	2.04683211381221e-07	3.83916834922482e-05				FALSE	NA										
TR266730|c0_g1_i1	41.4941315743458	0.0182904809104302	0.141632725468535	1.5116532264124e-07	4.39686878240669e-05				FALSE	NA										
TR258046|c1_g4_i1	53.2242148529129	5.6060100560459	2.36511199292664	3.01418414340204e-07	4.92633916999281e-05				FALSE	NA										
TR261303|c2_g1_i2	129.420875003368	-3.76235320910396	1.13065183144276	3.32322926719735e-07	5.74224699409681e-05	tr|R4WRV6|R4WRV6_RIPPE Cathepsin L OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA					cathepsin	4142,4145,4612,5205,5323	GO:0002165(L=4),GO:0006508(L=4),GO:0007275(L=3),GO:0007431(L=5),GO:0007435(L=5),GO:0007552(L=4),GO:0007559(L=-1),GO:0008150(L=0),GO:0008152(L=1),GO:0008219(L=3),GO:0009056(L=2),GO:0009057(L=4),GO:0009653(L=3),GO:0009791(L=4),GO:0009886(L=4),GO:0009888(L=3),GO:0009987(L=1),GO:0012501(L=4),GO:0016265(L=-1),GO:0016271(L=-1),GO:0019538(L=3),GO:0022612(L=4),GO:0030163(L=4),GO:0032501(L=1),GO:0032502(L=1),GO:0035070(L=5),GO:0035071(L=6),GO:0035272(L=5),GO:0043170(L=3),GO:0044238(L=2),GO:0044699(L=1),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0048102(L=5),GO:0048513(L=4),GO:0048707(L=5),GO:0048731(L=4),GO:0048732(L=6),GO:0048856(L=2),GO:0071704(L=2),GO:1901575(L=3),	GO:0000323(L=6),GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005764(L=7),GO:0005773(L=5),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044444(L=4),GO:0044464(L=2),GO:0045169(L=5),	GO:0003674(L=0),GO:0003824(L=1),GO:0004175(L=5),GO:0004197(L=6),GO:0008233(L=3),GO:0008234(L=5),GO:0016787(L=2),GO:0070011(L=4),	PFAM (Peptidase_C1, Inhibitor_I29, Peptidase_C1_2), SMART (Pept_C1, Inhibitor_I29, SIGNAL, TRANS)
TR271538|c1_g1_i2	618.518877530999	-0.915009365081132	0.199154368048952	3.37382446334688e-07	5.74224699409681e-05	tr|T1I0D4|T1I0D4_RHOPR VPS9 domain-containing protein OS=Rhodnius prolixus OX=13249 PE=4 SV=1	rhodnius prolixus	No	FALSE	NA				VPS9D1	VPS9 domain containing 1					PFAM (VPS9), SMART (VPS9, COIL)
TR245943|c1_g1_i1	54.416585574798	0.0224066485093015	0.142405023175539	5.01324458428601e-07	8.4070604362684e-05				FALSE	NA										
TR234419|c0_g2_i1	12.3081476238446	-2.10198381956057	0.544801030944048	2.42339582214027e-07	9.46599451142069e-05	tr|A0A0K8SM11|A0A0K8SM11_LYGHE Fatty acyl-CoA reductase OS=Lygus hesperus OX=30085 GN=far1_12 PE=3 SV=1	lygus hesperus	No	FALSE	NA					Male sterility protein		GO:0008150(L=0),GO:0008152(L=1),GO:0044710(L=2),GO:0055114(L=3),		GO:0003674(L=0),GO:0003824(L=1),GO:0016491(L=2),GO:0016620(L=4),GO:0016903(L=3),GO:0080019(L=5),	PFAM (NAD_binding_4, Sterile, Epimerase, Polysacc_synt_2, 3Beta_HSD), SMART (TRANS)
TR244705|c1_g8_i1	21.3866474164205	0.0210585647966354	0.142107087582561	2.25854715540773e-07	0.000106782483260554				FALSE	NA										
TR222470|c0_g1_i1	14.0574805470317	0.0260989592283226	0.143371065411706	2.95507812794957e-07	0.000112000146081263				FALSE	NA										
TR244000|c0_g1_i1	9.55428051629973	0.0278650717952375	0.143837290637766	1.20972171433478e-07	0.000112000146081263				FALSE	NA										
TR246208|c0_g4_i1	20.7629520636429	0.0211427029077654	0.142104993775847	2.73283270214212e-07	0.000119960973851931	XP_024218048.1 uncharacterized protein LOC112211146 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA										
TR64117|c0_g1_i1	65.412989558073	0.02439475282193	0.142914947441959	8.25446250299567e-07	0.000119960973851931				FALSE	NA										
TR62158|c0_g1_i1	115.285697668347	0.0199469043462382	0.141889199610652	1.4107865738272e-06	0.000145434250187783				FALSE	NA										
TR211445|c1_g1_i1	31.2236554309359	4.92380724183085	2.39129895832044	3.72502995048204e-07	0.00015921164632268	XP_014286910.1 venom serine protease-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					serine-type endopeptidase activity	4080,4972,4974,5164	GO:0006508(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0019538(L=3),GO:0043170(L=3),GO:0044238(L=2),GO:0071704(L=2),	GO:0005575(L=0),GO:0005576(L=1),	GO:0003674(L=0),GO:0003824(L=1),GO:0004175(L=5),GO:0004252(L=5),GO:0008233(L=3),GO:0008236(L=4),GO:0016787(L=2),GO:0017171(L=3),GO:0070011(L=4),	PFAM (Trypsin, CUB), SMART (Tryp_SPc, CUB, SIGNAL, TRANS)
TR232284|c0_g1_i1	141.692520083438	0.0244258335575512	0.142978028322945	1.59838186310686e-06	0.000160493134625297				FALSE	NA										
TR286029|c1_g1_i2	9.98667296094864	0.0248711641342831	0.143084320111637	2.46429250028425e-07	0.000162998409215935				FALSE	NA										
TR249826|c1_g9_i1	19.2764909482269	0.0281648756021501	0.143911912765225	4.11742432783418e-07	0.00017249139272562				FALSE	NA										
TR201436|c0_g1_i1	3.06051198532532	3.78676179001926	0.809425686960209	1.78785010992005e-07	0.000212193857957531	XP_014291089.1 endocuticle structural glycoprotein SgAbd-1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Cuticular protein		GO:0007275(L=3),GO:0007399(L=5),GO:0008150(L=0),GO:0009987(L=1),GO:0022008(L=5),GO:0030154(L=4),GO:0032501(L=1),GO:0032502(L=1),GO:0044699(L=1),GO:0044707(L=2),GO:0044763(L=2),GO:0048731(L=4),GO:0048856(L=2),GO:0048869(L=3),		GO:0003674(L=0),GO:0005198(L=1),GO:0005214(L=3),GO:0042302(L=2),	PFAM (Chitin_bind_4), SMART (SIGNAL)
TR240795|c1_g1_i1	14.8333446029093	0.0196071112999458	0.141888998536663	6.37336067272434e-07	0.000212193857957531	tr|A0A2R7X8P2|A0A2R7X8P2_ONCFA Peptidase S1 domain-containing protein OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS019072 PE=3 SV=1	oncopeltus fasciatus	No	FALSE	NA					serine-type endopeptidase activity	4080,4972,4974,5164	GO:0006508(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0019538(L=3),GO:0043170(L=3),GO:0044238(L=2),GO:0071704(L=2),	GO:0005575(L=0),GO:0005576(L=1),	GO:0003674(L=0),GO:0003824(L=1),GO:0004175(L=5),GO:0004252(L=5),GO:0008233(L=3),GO:0008236(L=4),GO:0016787(L=2),GO:0017171(L=3),GO:0070011(L=4),	PFAM (Trypsin, CUB), SMART (Tryp_SPc, CUB, SIGNAL, TRANS)
TR258388|c0_g1_i1	305.703965311485	5.69893803965646	2.84018000132362	2.55158978864155e-06	0.000231263582328967				FALSE	NA										
TR227353|c3_g1_i4	12.4767494478351	0.0156738718772273	0.141181480178519	3.88593622383034e-07	0.000238672342654019				FALSE	NA										
TR51352|c0_g4_i1	149.13108353501	0.021646533630541	0.142289185989861	2.18941617960559e-06	0.000238672342654019				FALSE	NA										
TR283613|c0_g3_i1	40.1057282266975	0.0228067926961192	0.142518682856207	1.12560395478882e-06	0.000265176035471165				FALSE	NA										
TR262830|c0_g1_i1	98.4341888556879	0.013787016276367	0.140882665321637	2.13911373873774e-06	0.000283641396303043				FALSE	NA										
TR233861|c2_g1_i1	72.1765531958279	4.17912086260591	2.55942169825116	2.2213566590714e-06	0.000291161018776283	tr|A0A2R7WUH5|A0A2R7WUH5_ONCFA 2,3-bisphosphoglycerate 3-phosphatase OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS015270 PE=3 SV=1	oncopeltus fasciatus	No	FALSE	NA					Multiple inositol polyphosphate phosphatase		GO:0006793(L=3),GO:0006796(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0016311(L=5),GO:0044237(L=2),		GO:0003674(L=0),GO:0003824(L=1),GO:0003993(L=6),GO:0004446(L=7),GO:0004721(L=6),GO:0016787(L=2),GO:0016788(L=3),GO:0016791(L=5),GO:0042578(L=4),GO:0052745(L=6),GO:0052826(L=8),	PFAM (Acid_phosphat_A), SMART (SIGNAL, TRANS)
TR48971|c0_g1_i1	182.32934743489	0.0218626112734781	0.142309268263691	2.46273483849165e-06	0.000319131130565814				FALSE	NA										
TR259386|c0_g2_i1	181.747763402704	3.27019697224771	1.53248286032347	2.47892082606888e-06	0.000329130502803178				FALSE	NA										
TR231229|c7_g7_i2	13.3160027449396	0.0245137778230227	0.142902600023447	1.37980504592001e-06	0.000342710444428337				FALSE	NA										
TR48997|c0_g1_i1	41.6677988618944	0.0179848585586034	0.1415195612138	1.73948068098125e-06	0.00035583570292516				FALSE	NA										
TR217764|c12_g1_i1	34.3775979870689	0.0200314275106243	0.141898939781529	2.05967101877478e-06	0.000406577141920897				FALSE	NA										
TR262782|c1_g1_i3	57.6209934251086	0.0193921442644384	0.141776429794194	3.46973986809239e-06	0.000440868887610706				FALSE	NA										
TR205937|c2_g1_i1	189.904639260003	0.0239355012819289	0.142810389940362	3.75550889750905e-06	0.00045208076711922				FALSE	NA										
TR215829|c2_g1_i1	94.2550129036211	-1.58664212430819	0.485886390627698	3.7662179392707e-06	0.00045208076711922	XP_014272397.1 peroxisomal N(1)-acetyl-spermine/spermidine oxidase isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Inherit from opiNOG: Flavin containing amine oxidoreductase		GO:0008150(L=0),GO:0008152(L=1),GO:0044710(L=2),GO:0055114(L=3),		GO:0003674(L=0),GO:0003824(L=1),GO:0016491(L=2),	PFAM (Amino_oxidase), SMART (TRANS)
TR222267|c0_g2_i1	6.19114415095599	-0.0115644616630048	0.140661969698333	1.56427761259176e-06	0.000453030969839298				FALSE	NA										
TR222470|c1_g1_i1	23.4141335382166	0.0251168898334283	0.143170086766431	1.40572211564506e-06	0.000470745741208266				FALSE	NA										
TR89602|c0_g1_i1	96.4235808693383	0.017868633604137	0.141556392563351	4.33393523533249e-06	0.000504581450261679				FALSE	NA										
TR228549|c0_g6_i2	5455.0065001339	4.68896451799299	1.8846703613431	7.65879808247258e-06	0.000571849693354471	XP_027223631.1 LOW QUALITY PROTEIN: protein TAR1-like [Penaeus vannamei]	penaeus vannamei	No	FALSE	NA					NA					
TR56479|c0_g1_i1	172.46723162226	0.0270600671911874	0.14364353154974	6.28327594245885e-06	0.000571849693354471				FALSE	NA										
